,Id,MSSubClass,MSZoning,Street,LotShape,Utilities,HouseStyle,OverallQual,OverallCond,RoofStyle,ExterCond,Foundation,BsmtCond,GarageCars,Fence,SaleType,SaleCondition
955,2416,20,RL,Pave,Reg,AllPub,1Story,6,6,Hip,TA,CBlock,TA,2,None,WD,Normal
956,2417,20,RL,Pave,Reg,AllPub,1Story,6,7,Hip,TA,CBlock,TA,1,MnPrv,WD,Normal
957,2418,20,RL,Pave,Reg,AllPub,1Story,5,8,Gable,Gd,CBlock,TA,1,None,WD,Normal
958,2419,50,RL,Pave,Reg,AllPub,1.5Fin,4,4,Gable,TA,PConc,TA,1,None,WD,Normal
959,2420,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,Gd,CBlock,TA,1,GdWo,WD,Normal
960,2421,20,RL,Pave,Reg,AllPub,1Story,4,6,Gable,TA,CBlock,TA,1,GdPrv,WD,Normal
961,2422,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
962,2423,50,RL,Pave,Reg,AllPub,1.5Fin,4,7,Gable,Gd,CBlock,TA,0,None,WD,Normal
963,2424,50,RL,Pave,IR1,AllPub,1.5Fin,5,6,Gable,TA,CBlock,Fa,1,GdWo,WD,Normal
964,2425,70,RL,Pave,Reg,AllPub,2Story,5,4,Gable,TA,BrkTil,Fa,3,None,WD,Family
965,2426,50,RL,Pave,Reg,AllPub,1.5Fin,4,7,Gable,TA,CBlock,TA,2,None,WD,Abnorml
966,2427,70,RL,Pave,Reg,AllPub,2Story,5,9,Gable,Gd,CBlock,TA,0,None,WD,Normal
967,2428,80,RL,Pave,IR1,AllPub,SLvl,7,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
968,2429,20,RL,Pave,IR1,AllPub,1Story,5,7,Gable,TA,CBlock,TA,1,None,COD,Abnorml
969,2430,20,RL,Pave,IR1,AllPub,1Story,6,6,Gable,TA,CBlock,TA,1,None,WD,Normal
970,2431,20,RL,Pave,Reg,AllPub,1Story,5,3,Gable,TA,CBlock,TA,1,None,WD,Normal
971,2432,20,RL,Pave,Reg,AllPub,1Story,5,7,Hip,TA,CBlock,TA,1,None,WD,Normal
972,2433,20,RL,Pave,Reg,AllPub,1Story,5,6,Hip,TA,CBlock,TA,1,None,WD,Normal
973,2434,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Family
974,2435,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,MnPrv,WD,Normal
975,2436,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,Slab,None,1,None,WD,Normal
976,2437,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Normal
977,2438,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
978,2439,30,RM,Pave,Reg,AllPub,1Story,5,7,Gable,Gd,BrkTil,TA,2,None,WD,Normal
979,2440,50,RM,Pave,Reg,AllPub,1.5Fin,6,6,Gable,TA,BrkTil,TA,2,None,WD,Normal
980,2441,30,RM,Pave,Reg,AllPub,1Story,5,5,Gable,TA,PConc,Fa,1,MnPrv,WD,Normal
981,2442,30,RM,Pave,Reg,AllPub,1Story,5,6,Gable,TA,BrkTil,TA,1,None,WD,Normal
982,2443,30,RM,Pave,Reg,AllPub,1Story,5,8,Gable,TA,CBlock,TA,2,None,WD,Normal
983,2444,50,RM,Pave,Reg,AllPub,1.5Fin,5,8,Gable,TA,BrkTil,Fa,2,MnPrv,WD,Normal
984,2445,50,RM,Pave,Reg,AllPub,1.5Fin,4,6,Gable,TA,BrkTil,TA,1,None,ConLw,Normal
985,2446,70,RM,Pave,Reg,AllPub,2Story,4,8,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
986,2447,70,RM,Pave,IR1,AllPub,2Story,8,9,Hip,Gd,BrkTil,TA,2,MnPrv,WD,Normal
987,2448,70,RM,Pave,Reg,AllPub,2Story,6,6,Gambrel,TA,BrkTil,TA,1,None,WD,Abnorml
988,2449,70,RM,Pave,Reg,AllPub,2Story,5,7,Gable,TA,BrkTil,TA,2,None,WD,Normal
989,2450,50,RM,Pave,Reg,AllPub,1.5Fin,6,8,Gable,TA,CBlock,Gd,2,None,WD,Normal
990,2451,70,RM,Pave,Reg,AllPub,2Story,5,7,Gambrel,Gd,BrkTil,Fa,1,MnPrv,WD,Partial
991,2452,75,RM,Pave,Reg,AllPub,2.5Unf,7,8,Gable,Gd,PConc,TA,2,MnPrv,WD,Normal
992,2453,20,RM,Pave,Reg,AllPub,1Story,4,6,Gable,TA,CBlock,None,1,None,WD,Normal
993,2454,80,RM,Pave,Reg,AllPub,SLvl,4,7,Gable,TA,Slab,None,1,None,WD,Normal
994,2455,40,RL,Pave,Reg,AllPub,1Story,5,7,Gable,Gd,PConc,TA,1,None,WD,Normal
995,2456,50,RM,Pave,Reg,AllPub,1.5Fin,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
996,2457,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,Gd,CBlock,TA,1,None,CWD,Normal
997,2458,70,RM,Pave,Reg,AllPub,2Story,6,6,Gable,TA,CBlock,TA,1,GdWo,WD,Normal
998,2459,45,RM,Pave,Reg,AllPub,1.5Unf,5,7,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
999,2460,50,RM,Pave,Reg,AllPub,1.5Fin,6,5,Gable,TA,BrkTil,TA,2,None,WD,Normal
1000,2461,50,RM,Pave,Reg,AllPub,1.5Fin,5,8,Gable,Gd,BrkTil,TA,1,MnPrv,WD,Normal
1001,2462,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,TA,BrkTil,TA,1,GdPrv,WD,Normal
1002,2463,50,RM,Pave,Reg,AllPub,1.5Fin,5,6,Gable,TA,BrkTil,TA,2,None,WD,Normal
1003,2464,70,RM,Pave,Reg,AllPub,2Story,6,8,Gable,Gd,CBlock,TA,1,MnPrv,WD,Normal
1004,2465,50,RL,Pave,Reg,AllPub,1.5Fin,6,7,Gable,Gd,PConc,TA,2,None,WD,Normal
1005,2466,50,RL,Pave,Reg,AllPub,1.5Fin,5,5,Gable,TA,PConc,TA,2,None,ConLw,Family
1006,2467,70,RM,Pave,IR1,AllPub,2Story,7,6,Gable,TA,BrkTil,TA,2,GdPrv,WD,Normal
1007,2468,45,RM,Pave,Reg,AllPub,1.5Fin,5,4,Gable,TA,CBlock,TA,1,MnPrv,WD,AdjLand
1008,2469,50,RM,Pave,Reg,AllPub,1.5Fin,5,3,Gable,TA,CBlock,TA,1,MnPrv,WD,AdjLand
1009,2470,80,RM,Pave,Reg,AllPub,SLvl,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1010,2471,60,RM,Pave,Reg,AllPub,2Story,7,9,Gable,Ex,CBlock,TA,1,None,WD,Normal
1011,2472,50,RM,Pave,Reg,AllPub,1.5Fin,6,5,Gable,TA,CBlock,Fa,2,None,WD,Normal
1012,2473,190,RM,Pave,Reg,AllPub,1.5Fin,4,6,Gable,TA,BrkTil,TA,2,None,COD,Abnorml
1013,2474,50,RM,Pave,Reg,AllPub,1.5Fin,4,1,Gable,Fa,CBlock,Fa,1,None,COD,Abnorml
1014,2475,70,RL,Pave,Reg,AllPub,2Story,7,8,Gable,Gd,CBlock,TA,2,None,WD,Normal
1015,2476,190,RL,Pave,IR1,AllPub,1.5Fin,5,6,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1016,2477,190,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1017,2478,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1018,2479,20,RL,Pave,Reg,AllPub,1Story,4,3,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1019,2480,80,RL,Pave,IR1,AllPub,SLvl,5,8,Hip,Gd,CBlock,TA,2,None,WD,Normal
1020,2481,20,RL,Pave,IR1,AllPub,1Story,5,4,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1021,2482,190,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,2,GdPrv,WD,Normal
1022,2483,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1023,2484,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,Gd,CBlock,TA,2,None,WD,Normal
1024,2485,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,Gd,CBlock,TA,1,MnPrv,WD,Normal
1025,2486,20,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,CBlock,TA,1,None,WD,Normal
1026,2487,60,RL,Pave,Reg,AllPub,2Story,5,4,Gable,Fa,CBlock,TA,2,None,WD,Normal
1027,2488,50,RL,Pave,Reg,AllPub,1.5Fin,7,8,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1028,2489,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1029,2490,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,Oth,Normal
1030,2491,20,RL,Pave,Reg,AllPub,1Story,4,7,Gable,TA,Slab,None,2,None,WD,Normal
1031,2492,20,RL,Pave,Reg,AllPub,1Story,6,5,Hip,TA,PConc,TA,2,GdPrv,WD,Normal
1032,2493,20,RL,Pave,IR1,AllPub,1Story,5,7,Hip,Gd,CBlock,Gd,2,None,WD,Normal
1033,2494,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,COD,Normal
1034,2495,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1035,2496,20,RL,Pave,IR1,AllPub,1Story,6,7,Hip,Gd,CBlock,Fa,2,None,WD,Normal
1036,2497,50,RL,Pave,Reg,AllPub,1.5Fin,6,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1037,2498,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1038,2499,30,RL,Pave,IR1,AllPub,1Story,4,5,Gable,TA,Slab,None,1,None,WD,Normal
1039,2500,120,RL,Pave,Reg,AllPub,1Story,5,6,Gable,Ex,CBlock,TA,1,None,WD,Normal
1040,2501,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1041,2502,50,RL,Pave,Reg,AllPub,1.5Fin,5,6,Gable,TA,PConc,TA,1,None,WD,Normal
1042,2503,50,RL,Pave,Reg,AllPub,1.5Fin,4,5,Gambrel,Fa,BrkTil,Fa,1,MnPrv,WD,Normal
1043,2504,50,RL,Pave,Reg,AllPub,1.5Fin,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1044,2505,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,Gd,PConc,Gd,2,None,CWD,Normal
1045,2506,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
1046,2507,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,New,Partial
1047,2508,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,3,None,New,Partial
1048,2509,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,3,None,WD,Normal
1049,2510,20,RL,Pave,Reg,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1050,2511,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1051,2512,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1052,2513,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,GdPrv,WD,Normal
1053,2514,20,RL,Pave,IR1,AllPub,1Story,8,6,Shed,TA,CBlock,Gd,2,None,WD,Normal
1054,2515,20,RL,Pave,IR2,AllPub,1Story,5,5,Gable,TA,PConc,TA,2,None,WD,Normal
1055,2516,60,RL,Pave,IR1,AllPub,2Story,6,6,Gable,Gd,PConc,TA,2,None,WD,Normal
1056,2517,20,RL,Pave,IR2,AllPub,1Story,5,7,Gable,Gd,PConc,Gd,1,None,WD,Normal
1057,2518,20,RL,Pave,IR2,AllPub,1Story,5,5,Gable,TA,PConc,TA,1,GdPrv,WD,Normal
1058,2519,60,RL,Pave,IR2,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1059,2520,60,RL,Pave,IR2,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1060,2521,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1061,2522,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1062,2523,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,WD,Family
1063,2524,80,RL,Pave,IR1,AllPub,SLvl,5,5,Gable,Gd,CBlock,TA,2,None,WD,Normal
1064,2525,80,RL,Pave,Reg,AllPub,SLvl,5,7,Gable,TA,CBlock,None,2,MnPrv,WD,Normal
1065,2526,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1066,2527,20,RL,Pave,IR1,AllPub,1Story,5,4,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1067,2528,20,RL,Pave,Reg,AllPub,1Story,5,6,Hip,TA,CBlock,TA,2,None,Con,Normal
1068,2529,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1069,2530,20,RL,Pave,Reg,AllPub,1Story,4,8,Gable,Gd,CBlock,TA,2,None,WD,Normal
1070,2531,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1071,2532,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1072,2533,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1073,2534,20,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,WD,Normal
1074,2535,60,RL,Pave,Reg,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1075,2536,60,RL,Pave,IR3,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1076,2537,20,RL,Pave,IR2,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1077,2538,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1078,2539,20,RL,Pave,Reg,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1079,2540,20,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,New,Partial
1080,2541,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1081,2542,60,RL,Pave,IR1,AllPub,2Story,5,5,Gable,TA,PConc,TA,2,None,WD,Normal
1082,2543,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,CBlock,TA,1,None,WD,Abnorml
1083,2544,20,RL,Pave,Reg,AllPub,1Story,4,6,Gable,Gd,CBlock,TA,2,None,COD,Normal
1084,2545,50,RL,Pave,Reg,AllPub,1.5Fin,5,6,Gable,Gd,CBlock,TA,2,None,WD,Normal
1085,2546,20,RL,Pave,Reg,AllPub,1Story,6,6,Hip,TA,CBlock,TA,2,GdPrv,WD,Normal
1086,2547,80,RL,Pave,Reg,AllPub,SLvl,6,6,Gable,Fa,CBlock,TA,2,None,WD,Normal
1087,2548,90,RL,Pave,IR1,AllPub,2Story,5,6,Gable,TA,Slab,None,2,None,WD,Normal
1088,2549,60,RL,Pave,Reg,AllPub,2Story,5,5,Gable,TA,PConc,Gd,2,None,WD,Normal
1089,2550,20,RL,Pave,IR1,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
1090,2551,180,RM,Pave,Reg,AllPub,SFoyer,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1091,2552,20,RL,Pave,Reg,AllPub,1Story,5,7,Gable,TA,CBlock,TA,1,None,WD,Normal
1092,2553,90,RL,Pave,Reg,AllPub,1Story,4,3,Gable,TA,PConc,None,0,None,WD,Normal
1093,2554,90,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,0,GdWo,WD,Abnorml
1094,2555,40,RL,Pave,Reg,AllPub,1.5Fin,6,8,Gable,TA,BrkTil,TA,1,None,WD,Normal
1095,2556,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1096,2557,20,RL,Pave,Reg,AllPub,1Story,4,5,Gable,TA,CBlock,TA,2,None,COD,Family
1097,2558,90,RL,Pave,Reg,AllPub,2Story,5,6,Hip,TA,PConc,TA,0,None,WD,AdjLand
1098,2559,30,RL,Pave,Reg,AllPub,1Story,5,5,Hip,TA,PConc,TA,1,MnPrv,WD,Normal
1099,2560,50,RL,Pave,Reg,AllPub,1.5Fin,6,7,Gable,TA,BrkTil,TA,1,None,WD,Normal
1100,2561,70,RL,Pave,Reg,AllPub,2Story,7,8,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1101,2562,70,RL,Pave,Reg,AllPub,2Story,6,7,Gable,TA,BrkTil,TA,1,None,CWD,Normal
1102,2563,70,RL,Pave,Reg,AllPub,2Story,6,8,Gable,TA,BrkTil,TA,1,MnPrv,WD,Normal
1103,2564,70,RL,Pave,Reg,AllPub,2.5Unf,7,7,Gable,TA,BrkTil,TA,2,GdPrv,WD,Normal
1104,2565,20,RL,Pave,IR2,AllPub,1Story,5,5,Gable,TA,CBlock,None,2,None,WD,Normal
1105,2566,50,RL,Pave,IR1,AllPub,1.5Fin,4,6,Gable,Gd,BrkTil,Gd,1,None,WD,Normal
1106,2567,190,RL,Pave,IR1,AllPub,1.5Fin,5,5,Gable,TA,CBlock,Fa,2,MnPrv,WD,Normal
1107,2568,20,RL,Pave,IR1,AllPub,1Story,6,4,Gable,Fa,CBlock,Gd,2,None,WD,Normal
1108,2569,20,RL,Pave,IR1,AllPub,1Story,6,6,Hip,TA,PConc,TA,2,None,CWD,Normal
1109,2570,160,RM,Pave,Reg,AllPub,2Story,6,6,Gable,Gd,CBlock,TA,2,MnPrv,WD,Normal
1110,2571,20,RL,Pave,IR2,AllPub,1Story,4,5,Gable,TA,PConc,TA,2,None,WD,Normal
1111,2572,120,RM,Pave,IR1,AllPub,1Story,8,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1112,2573,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,CBlock,TA,2,GdWo,WD,Normal
1113,2574,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1114,2575,50,RM,Pave,Reg,AllPub,1.5Fin,6,7,Gable,TA,BrkTil,TA,2,MnPrv,WD,Normal
1115,2576,50,RM,Pave,Reg,AllPub,1.5Fin,5,7,Gable,Gd,BrkTil,Po,0,None,WD,Normal
1116,2577,70,RM,Pave,Reg,AllPub,2Story,5,6,Gable,TA,BrkTil,TA,0,MnPrv,WD,Alloca
1117,2578,30,RM,Pave,Reg,AllPub,1Story,5,7,Gable,TA,BrkTil,TA,1,None,WD,Normal
1118,2579,50,RM,Pave,Reg,AllPub,1.5Fin,2,4,Gable,TA,BrkTil,None,1,None,WD,Normal
1119,2580,190,C (all),Pave,Reg,AllPub,2Story,5,6,Gable,Gd,CBlock,TA,0,None,WD,Normal
1120,2581,20,C (all),Pave,Reg,AllPub,1Story,4,6,Gable,TA,CBlock,TA,2,None,WD,Abnorml
1121,2582,30,C (all),Pave,Reg,AllPub,1Story,5,9,Hip,TA,BrkTil,TA,1,None,WD,Normal
1122,2583,120,RM,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,New,Partial
1123,2584,85,RL,Pave,IR1,AllPub,SFoyer,6,6,Gable,TA,CBlock,TA,2,MnPrv,WD,Normal
1124,2585,20,RL,Pave,Reg,AllPub,1Story,5,5,Gable,TA,PConc,TA,3,None,WD,Normal
1125,2586,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1126,2587,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1127,2588,80,RL,Pave,IR1,AllPub,SLvl,7,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1128,2589,85,RL,Pave,IR1,AllPub,SFoyer,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1129,2590,120,RL,Pave,IR1,AllPub,1Story,7,6,Gable,TA,BrkTil,TA,2,None,WD,Normal
1130,2591,20,RL,Pave,Reg,AllPub,1Story,6,8,Hip,Gd,CBlock,TA,2,GdPrv,WD,Normal
1131,2592,20,RL,Pave,IR1,AllPub,1Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1132,2593,20,RL,Pave,IR1,AllPub,1Story,8,5,Hip,TA,PConc,TA,2,None,New,Partial
1133,2594,20,RL,Pave,Reg,AllPub,1Story,7,7,Gable,TA,CBlock,TA,2,None,WD,Normal
1134,2595,20,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1135,2596,20,RL,Pave,Reg,AllPub,1Story,8,5,Hip,TA,PConc,TA,3,None,WD,Normal
1136,2597,20,RL,Pave,IR1,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1137,2598,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,WD,Normal
1138,2599,20,RL,Pave,IR1,AllPub,1Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
1139,2600,20,RL,Pave,Reg,AllPub,1Story,3,5,Gable,TA,CBlock,None,4,GdPrv,WD,Normal
1140,2601,120,RM,Pave,IR1,AllPub,SFoyer,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1141,2602,160,RM,Pave,Reg,AllPub,2Story,4,4,Gable,TA,CBlock,TA,1,None,WD,Normal
1142,2603,180,RM,Pave,Reg,AllPub,SLvl,4,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1143,2604,160,RM,Pave,Reg,AllPub,2Story,4,6,Gable,TA,CBlock,TA,0,None,WD,Normal
1144,2605,160,RM,Pave,Reg,AllPub,2Story,4,3,Gable,TA,CBlock,TA,1,GdWo,COD,Normal
1145,2606,85,RL,Pave,Reg,AllPub,SFoyer,5,5,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1146,2607,80,RL,Pave,IR1,AllPub,SLvl,6,6,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1147,2608,20,RL,Pave,IR1,AllPub,1Story,5,6,Gable,Fa,PConc,TA,2,GdPrv,WD,Normal
1148,2609,60,RL,Pave,IR1,AllPub,2Story,5,7,Gable,TA,PConc,TA,2,GdPrv,WD,Normal
1149,2610,85,RL,Pave,Reg,AllPub,SFoyer,5,7,Gable,TA,CBlock,TA,0,GdWo,WD,Normal
1150,2611,20,RL,Pave,Reg,AllPub,1Story,4,3,Shed,TA,CBlock,TA,1,None,COD,Abnorml
1151,2612,20,RL,Pave,IR2,AllPub,1Story,5,6,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1152,2613,20,RL,Pave,IR1,AllPub,1Story,5,7,Gable,TA,CBlock,TA,1,MnPrv,WD,Normal
1153,2614,20,RL,Pave,Reg,AllPub,1Story,5,6,Gable,TA,CBlock,TA,1,None,WD,Normal
1154,2615,20,RL,Pave,IR1,AllPub,1Story,6,5,Hip,TA,CBlock,TA,2,None,WD,Normal
1155,2616,20,RL,Pave,IR1,AllPub,1Story,6,6,Hip,Gd,CBlock,TA,1,None,WD,Normal
1156,2617,20,RL,Pave,IR1,AllPub,1Story,5,5,Gable,TA,CBlock,TA,3,None,WD,Normal
1157,2618,20,RL,Pave,IR1,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,None,WD,Abnorml
1158,2619,20,RL,Pave,Reg,AllPub,1Story,7,6,Gable,Gd,CBlock,TA,2,None,WD,Normal
1159,2620,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1160,2621,60,RL,Pave,IR2,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1161,2622,60,RL,Pave,IR1,AllPub,2Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1162,2623,60,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1163,2624,60,RL,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,3,None,New,Partial
1164,2625,160,RL,Pave,IR1,AllPub,2Story,8,5,Gable,TA,PConc,TA,2,None,WD,Normal
1165,2626,20,RL,Pave,IR1,AllPub,1Story,6,6,Gable,TA,PConc,TA,2,MnPrv,WD,Normal
1166,2627,120,RL,Pave,IR1,AllPub,1Story,8,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1167,2628,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,Ex,PConc,TA,3,None,New,Partial
1168,2629,60,RL,Pave,IR1,AllPub,2Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
1169,2630,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,TA,PConc,Gd,3,None,New,Partial
1170,2631,60,RL,Pave,IR1,AllPub,2Story,10,5,Hip,TA,PConc,TA,3,None,New,Partial
1171,2632,60,RL,Pave,IR1,AllPub,2Story,9,5,Hip,TA,PConc,TA,3,None,New,Partial
1172,2633,120,RL,Pave,Reg,AllPub,1Story,9,5,Hip,TA,PConc,TA,2,None,WD,Normal
1173,2634,20,RL,Pave,IR1,AllPub,1Story,9,5,Hip,TA,PConc,TA,3,None,WD,Normal
1174,2635,85,RL,Pave,IR1,AllPub,SFoyer,6,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1175,2636,60,RL,Pave,Reg,AllPub,2Story,7,5,Gable,TA,CBlock,TA,2,GdPrv,WD,Normal
1176,2637,85,RL,Pave,IR1,AllPub,SFoyer,7,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1177,2638,60,FV,Pave,IR1,AllPub,2Story,7,5,Gable,TA,PConc,TA,2,None,New,Partial
1178,2639,80,RL,Pave,Reg,AllPub,SLvl,6,6,Gable,TA,CBlock,Fa,2,None,WD,Normal
1179,2640,20,RL,Pave,Reg,AllPub,1Story,6,6,Gable,TA,CBlock,TA,2,GdWo,WD,Normal
1180,2641,20,RL,Pave,Reg,AllPub,1Story,4,4,Gable,TA,CBlock,TA,2,None,WD,Normal
1181,2642,120,RH,Pave,IR2,AllPub,1Story,6,5,Gable,TA,PConc,TA,2,None,WD,Normal
1182,2643,160,RM,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
1183,2644,160,RM,Pave,Reg,AllPub,2Story,5,6,Gable,TA,CBlock,TA,2,None,WD,Normal
1184,2645,160,RM,Pave,Reg,AllPub,2Story,6,7,Gable,TA,CBlock,TA,1,None,WD,Normal
1185,2646,160,RM,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,1,None,WD,Normal
1186,2647,160,RM,Pave,Reg,AllPub,2Story,6,5,Gable,TA,CBlock,TA,1,GdPrv,WD,Normal
1187,2648,120,RL,Pave,Reg,AllPub,1Story,6,5,Gable,TA,CBlock,TA,2,None,WD,Normal
